t	NADH_m	ADP_m	deltaPsi	Ca_m	Ca_c	FBP
4.365	0.997663	1.00132	0.463971	0.727155	0.0006	5
4.366	0.997662	1.00132	0.46664	0.727142	0.0006	5
4.367	0.997662	1.00132	0.469308	0.72713	0.0006	5
4.368	0.997661	1.00132	0.471977	0.727118	0.0006	5
4.369	0.997661	1.00132	0.474645	0.727106	0.0006	5
4.37	0.99766	1.00132	0.477313	0.727094	0.0006	5
4.371	0.99766	1.00132	0.479982	0.727081	0.0006	5
4.372	0.997659	1.00132	0.48265	0.727069	0.0006	5
4.373	0.997659	1.00132	0.485319	0.727057	0.0006	5
4.374	0.997658	1.00132	0.487987	0.727045	0.0006	5
4.375	0.997657	1.00132	0.490655	0.727033	0.0006	5
4.376	0.997657	1.00132	0.493324	0.72702	0.0006	5
4.377	0.997656	1.00132	0.495992	0.727008	0.0006	5
4.378	0.997656	1.00132	0.49866	0.726996	0.0006	5
4.379	0.997655	1.00132	0.501329	0.726984	0.0006	5
4.38	0.997655	1.00132	0.503997	0.726971	0.0006	5
4.381	0.997654	1.00132	0.506665	0.726959	0.0006	5
4.382	0.997654	1.00132	0.509333	0.726947	0.0006	5
4.383	0.997653	1.00132	0.512001	0.726935	0.0006	5
4.384	0.997653	1.00132	0.51467	0.726923	0.0006	5
4.385	0.997652	1.00132	0.517338	0.72691	0.0006	5
4.386	0.997652	1.00132	0.520006	0.726898	0.0006	5
4.387	0.997651	1.00132	0.522674	0.726886	0.0006	5
4.388	0.99765	1.00132	0.525342	0.726874	0.0006	5
4.389	0.99765	1.00132	0.52801	0.726862	0.0006	5
4.39	0.997649	1.00132	0.530678	0.726849	0.0006	5
4.391	0.997649	1.00132	0.533346	0.726837	0.0006	5
4.392	0.997648	1.00132	0.536014	0.726825	0.0006	5
4.393	0.997648	1.00133	0.538682	0.726813	0.0006	5
4.394	0.997647	1.00133	0.54135	0.7268	0.0006	5
4.395	0.997647	1.00133	0.544017	0.726788	0.0006	5
4.396	0.997646	1.00133	0.546685	0.726776	0.0006	5
4.397	0.997646	1.00133	0.549353	0.726764	0.0006	5
4.398	0.997645	1.00133	0.552021	0.726752	0.0006	5
4.399	0.997645	1.00133	0.554689	0.726739	0.0006	5
4.4	0.997644	1.00133	0.557357	0.726727	0.0006	5
4.401	0.997644	1.00133	0.560024	0.726715	0.0006	5
4.402	0.997643	1.00133	0.562692	0.726703	0.0006	5
4.403	0.997642	1.00133	0.56536	0.72669	0.0006	5
4.404	0.997642	1.00133	0.568027	0.726678	0.0006	5
4.405	0.997641	1.00133	0.570695	0.726666	0.0006	5
4.406	0.997641	1.00133	0.573363	0.726654	0.0006	5
4.407	0.99764	1.00133	0.57603	0.726642	0.0006	5
4.408	0.99764	1.00133	0.578698	0.726629	0.0006	5
4.409	0.997639	1.00133	0.581365	0.726617	0.0006	5
4.41	0.997639	1.00133	0.584033	0.726605	0.0006	5
4.411	0.997638	1.00133	0.5867	0.726593	0.0006	5
4.412	0.997638	1.00133	0.589368	0.72658	0.0006	5
4.413	0.997637	1.00133	0.592035	0.726568	0.0006	5
4.414	0.997637	1.00133	0.594703	0.726556	0.0006	5
4.415	0.997636	1.00133	0.59737	0.726544	0.0006	5
4.416	0.997635	1.00133	0.600038	0.726532	0.0006	5
4.417	0.997635	1.00133	0.602705	0.726519	0.0006	5
4.418	0.997634	1.00133	0.605372	0.726507	0.0006	5
4.419	0.997634	1.00133	0.60804	0.726495	0.0006	5
4.42	0.997633	1.00133	0.610707	0.726483	0.0006	5
4.421	0.997633	1.00133	0.613374	0.72647	0.0006	5
4.422	0.997632	1.00133	0.616041	0.726458	0.0006	5
4.423	0.997632	1.00133	0.618709	0.726446	0.0006	5
4.424	0.997631	1.00133	0.621376	0.726434	0.0006	5
4.425	0.997631	1.00134	0.624043	0.726422	0.0006	5
4.426	0.99763	1.00134	0.62671	0.726409	0.0006	5
4.427	0.99763	1.00134	0.629377	0.726397	0.0006	5
4.428	0.997629	1.00134	0.632045	0.726385	0.0006	5
4.429	0.997629	1.00134	0.634712	0.726373	0.0006	5
4.43	0.997628	1.00134	0.637379	0.72636	0.0006	5
4.431	0.997627	1.00134	0.640046	0.726348	0.0006	5
4.432	0.997627	1.00134	0.642713	0.726336	0.0006	5
4.433	0.997626	1.00134	0.64538	0.726324	0.0006	5
4.434	0.997626	1.00134	0.648047	0.726311	0.0006	5
4.435	0.997625	1.00134	0.650714	0.726299	0.0006	5
4.436	0.997625	1.00134	0.653381	0.726287	0.0006	5
4.437	0.997624	1.00134	0.656047	0.726275	0.0006	5
4.438	0.997624	1.00134	0.658714	0.726263	0.0006	5
4.439	0.997623	1.00134	0.661381	0.72625	0.0006	5
4.44	0.997623	1.00134	0.664048	0.726238	0.0006	5
4.441	0.997622	1.00134	0.666715	0.726226	0.0006	5
4.442	0.997622	1.00134	0.669382	0.726214	0.0006	5
4.443	0.997621	1.00134	0.672048	0.726201	0.0006	5
4.444	0.997621	1.00134	0.674715	0.726189	0.0006	5
4.445	0.99762	1.00134	0.677382	0.726177	0.0006	5
4.446	0.997619	1.00134	0.680049	0.726165	0.0006	5
4.447	0.997619	1.00134	0.682715	0.726152	0.0006	5
4.448	0.997618	1.00134	0.685382	0.72614	0.0006	5
4.449	0.997618	1.00134	0.688049	0.726128	0.0006	5
4.45	0.997617	1.00134	0.690715	0.726116	0.0006	5
4.451	0.997617	1.00134	0.693382	0.726103	0.0006	5
4.452	0.997616	1.00134	0.696048	0.726091	0.0006	5
4.453	0.997616	1.00134	0.698715	0.726079	0.0006	5
4.454	0.997615	1.00134	0.701381	0.726067	0.0006	5
4.455	0.997615	1.00134	0.704048	0.726055	0.0006	5
4.456	0.997614	1.00134	0.706714	0.726042	0.0006	5
4.457	0.997614	1.00134	0.709381	0.72603	0.0006	5
4.458	0.997613	1.00135	0.712047	0.726018	0.0006	5
4.459	0.997612	1.00135	0.714714	0.726006	0.0006	5
4.46	0.997612	1.00135	0.71738	0.725993	0.0006	5
4.461	0.997611	1.00135	0.720046	0.725981	0.0006	5
4.462	0.997611	1.00135	0.722713	0.725969	0.0006	5
4.463	0.99761	1.00135	0.725379	0.725957	0.0006	5
4.464	0.99761	1.00135	0.728045	0.725944	0.0006	5
4.465	0.997609	1.00135	0.730711	0.725932	0.0006	5
4.466	0.997609	1.00135	0.733378	0.72592	0.0006	5
4.467	0.997608	1.00135	0.736044	0.725908	0.0006	5
4.468	0.997608	1.00135	0.73871	0.725895	0.0006	5
4.469	0.997607	1.00135	0.741376	0.725883	0.0006	5
4.47	0.997607	1.00135	0.744042	0.725871	0.0006	5
4.471	0.997606	1.00135	0.746708	0.725859	0.0006	5
4.472	0.997606	1.00135	0.749374	0.725846	0.0006	5
4.473	0.997605	1.00135	0.752041	0.725834	0.0006	5
4.474	0.997604	1.00135	0.754707	0.725822	0.0006	5
4.475	0.997604	1.00135	0.757373	0.72581	0.0006	5
4.476	0.997603	1.00135	0.760039	0.725797	0.0006	5
4.477	0.997603	1.00135	0.762705	0.725785	0.0006	5
4.478	0.997602	1.00135	0.765371	0.725773	0.0006	5
4.479	0.997602	1.00135	0.768036	0.725761	0.0006	5
4.48	0.997601	1.00135	0.770702	0.725748	0.0006	5
4.481	0.997601	1.00135	0.773368	0.725736	0.0006	5
4.482	0.9976	1.00135	0.776034	0.725724	0.0006	5
4.483	0.9976	1.00135	0.7787	0.725712	0.0006	5
4.484	0.997599	1.00135	0.781366	0.725699	0.0006	5
4.485	0.997599	1.00135	0.784032	0.725687	0.0006	5
4.486	0.997598	1.00135	0.786697	0.725675	0.0006	5
4.487	0.997597	1.00135	0.789363	0.725663	0.0006	5
4.488	0.997597	1.00135	0.792029	0.725651	0.0006	5
4.489	0.997596	1.00135	0.794694	0.725638	0.0006	5
4.49	0.997596	1.00136	0.79736	0.725626	0.0006	5
4.491	0.997595	1.00136	0.800026	0.725614	0.0006	5
4.492	0.997595	1.00136	0.802691	0.725602	0.0006	5
4.493	0.997594	1.00136	0.805357	0.725589	0.0006	5
4.494	0.997594	1.00136	0.808023	0.725577	0.0006	5
4.495	0.997593	1.00136	0.810688	0.725565	0.0006	5
4.496	0.997593	1.00136	0.813354	0.725553	0.0006	5
4.497	0.997592	1.00136	0.816019	0.72554	0.0006	5
4.498	0.997592	1.00136	0.818685	0.725528	0.0006	5
4.499	0.997591	1.00136	0.82135	0.725516	0.0006	5
4.5	0.997591	1.00136	0.824016	0.725504	0.0006	5
4.501	0.99759	1.00136	0.823845	0.72544	0.0001	5
4.502	0.997589	1.00136	0.823108	0.725367	0.0001	5
4.503	0.997589	1.00136	0.822371	0.725293	0.0001	5
4.504	0.997588	1.00136	0.821634	0.72522	0.0001	5
4.505	0.997588	1.00136	0.820898	0.725146	0.0001	5
4.506	0.997587	1.00136	0.820163	0.725073	0.0001	5
4.507	0.997587	1.00136	0.819428	0.724999	0.0001	5
4.508	0.997586	1.00136	0.818693	0.724926	0.0001	5
4.509	0.997586	1.00136	0.817959	0.724852	0.0001	5
4.51	0.997585	1.00136	0.817225	0.724779	0.0001	5
4.511	0.997585	1.00136	0.816492	0.724706	0.0001	5
4.512	0.997584	1.00136	0.815759	0.724632	0.0001	5
4.513	0.997584	1.00136	0.815027	0.724559	0.0001	5
4.514	0.997583	1.00136	0.814295	0.724485	0.0001	5
4.515	0.997582	1.00136	0.813564	0.724412	0.0001	5
4.516	0.997582	1.00136	0.812833	0.724339	0.0001	5
4.517	0.997581	1.00136	0.812103	0.724265	0.0001	5
4.518	0.997581	1.00136	0.811373	0.724192	0.0001	5
4.519	0.99758	1.00136	0.810643	0.724118	0.0001	5
4.52	0.99758	1.00136	0.809914	0.724045	0.0001	5
4.521	0.997579	1.00136	0.809186	0.723972	0.0001	5
4.522	0.997579	1.00137	0.808458	0.723898	0.0001	5
4.523	0.997578	1.00137	0.80773	0.723825	0.0001	5
4.524	0.997578	1.00137	0.807003	0.723752	0.0001	5
4.525	0.997577	1.00137	0.806276	0.723678	0.0001	5
4.526	0.997577	1.00137	0.80555	0.723605	0.0001	5
4.527	0.997576	1.00137	0.804824	0.723532	0.0001	5
4.528	0.997576	1.00137	0.804099	0.723459	0.0001	5
4.529	0.997575	1.00137	0.803374	0.723385	0.0001	5
4.53	0.997574	1.00137	0.802649	0.723312	0.0001	5
4.531	0.997574	1.00137	0.801925	0.723239	0.0001	5
4.532	0.997573	1.00137	0.801202	0.723165	0.0001	5
4.533	0.997573	1.00137	0.800479	0.723092	0.0001	5
4.534	0.997572	1.00137	0.799756	0.723019	0.0001	5
4.535	0.997572	1.00137	0.799034	0.722946	0.0001	5
4.536	0.997571	1.00137	0.798312	0.722873	0.0001	5
4.537	0.997571	1.00137	0.797591	0.722799	0.0001	5
4.538	0.99757	1.00137	0.79687	0.722726	0.0001	5
4.539	0.99757	1.00137	0.79615	0.722653	0.0001	5
4.54	0.997569	1.00137	0.79543	0.72258	0.0001	5
4.541	0.997569	1.00137	0.794711	0.722507	0.0001	5
4.542	0.997568	1.00137	0.793992	0.722433	0.0001	5
4.543	0.997568	1.00137	0.793274	0.72236	0.0001	5
4.544	0.997567	1.00137	0.792556	0.722287	0.0001	5
4.545	0.997566	1.00137	0.791838	0.722214	0.0001	5
4.546	0.997566	1.00137	0.791121	0.722141	0.0001	5
4.547	0.997565	1.00137	0.790404	0.722068	0.0001	5
4.548	0.997565	1.00137	0.789688	0.721995	0.0001	5
4.549	0.997564	1.00137	0.788973	0.721921	0.0001	5
4.55	0.997564	1.00137	0.788257	0.721848	0.0001	5
4.551	0.997563	1.00137	0.787543	0.721775	0.0001	5
4.552	0.997563	1.00137	0.786828	0.721702	0.0001	5
4.553	0.997562	1.00137	0.786115	0.721629	0.0001	5
4.554	0.997562	1.00138	0.785401	0.721556	0.0001	5
4.555	0.997561	1.00138	0.784688	0.721483	0.0001	5
4.556	0.997561	1.00138	0.783976	0.72141	0.0001	5
4.557	0.99756	1.00138	0.783264	0.721337	0.0001	5
4.558	0.997559	1.00138	0.782552	0.721264	0.0001	5
4.559	0.997559	1.00138	0.781841	0.721191	0.0001	5
4.56	0.997558	1.00138	0.78113	0.721118	0.0001	5
4.561	0.997558	1.00138	0.78042	0.721045	0.0001	5
4.562	0.997557	1.00138	0.779711	0.720972	0.0001	5
4.563	0.997557	1.00138	0.779001	0.720899	0.0001	5
4.564	0.997556	1.00138	0.778292	0.720826	0.0001	5
4.565	0.997556	1.00138	0.777584	0.720753	0.0001	5
4.566	0.997555	1.00138	0.776876	0.72068	0.0001	5
4.567	0.997555	1.00138	0.776169	0.720607	0.0001	5
4.568	0.997554	1.00138	0.775462	0.720534	0.0001	5
4.569	0.997554	1.00138	0.774755	0.720461	0.0001	5
4.57	0.997553	1.00138	0.774049	0.720388	0.0001	5
4.571	0.997553	1.00138	0.773344	0.720315	0.0001	5
4.572	0.997552	1.00138	0.772638	0.720242	0.0001	5
4.573	0.997551	1.00138	0.771934	0.720169	0.0001	5
4.574	0.997551	1.00138	0.77123	0.720096	0.0001	5
4.575	0.99755	1.00138	0.770526	0.720023	0.0001	5
4.576	0.99755	1.00138	0.769822	0.71995	0.0001	5
4.577	0.997549	1.00138	0.76912	0.719878	0.0001	5
4.578	0.997549	1.00138	0.768417	0.719805	0.0001	5
4.579	0.997548	1.00138	0.767715	0.719732	0.0001	5
4.58	0.997548	1.00138	0.767014	0.719659	0.0001	5
4.581	0.997547	1.00138	0.766313	0.719586	0.0001	5
4.582	0.997547	1.00138	0.765612	0.719513	0.0001	5
4.583	0.997546	1.00138	0.764912	0.71944	0.0001	5
4.584	0.997546	1.00138	0.764212	0.719368	0.0001	5
4.585	0.997545	1.00138	0.763513	0.719295	0.0001	5
4.586	0.997544	1.00139	0.762814	0.719222	0.0001	5
4.587	0.997544	1.00139	0.762116	0.719149	0.0001	5
4.588	0.997543	1.00139	0.761418	0.719076	0.0001	5
4.589	0.997543	1.00139	0.760721	0.719004	0.0001	5
4.59	0.997542	1.00139	0.760024	0.718931	0.0001	5
4.591	0.997542	1.00139	0.759327	0.718858	0.0001	5
4.592	0.997541	1.00139	0.758631	0.718785	0.0001	5
4.593	0.997541	1.00139	0.757936	0.718713	0.0001	5
4.594	0.99754	1.00139	0.757241	0.71864	0.0001	5
4.595	0.99754	1.00139	0.756546	0.718567	0.0001	5
4.596	0.997539	1.00139	0.755852	0.718494	0.0001	5
4.597	0.997539	1.00139	0.755158	0.718422	0.0001	5
4.598	0.997538	1.00139	0.754465	0.718349	0.0001	5
4.599	0.997538	1.00139	0.753772	0.718276	0.0001	5
4.6	0.997537	1.00139	0.75308	0.718204	0.0001	5
4.601	0.997536	1.00139	0.752388	0.718131	0.0001	5
4.602	0.997536	1.00139	0.751696	0.718058	0.0001	5
4.603	0.997535	1.00139	0.751005	0.717986	0.0001	5
4.604	0.997535	1.00139	0.750315	0.717913	0.0001	5
4.605	0.997534	1.00139	0.749625	0.71784	0.0001	5
4.606	0.997534	1.00139	0.748935	0.717768	0.0001	5
4.607	0.997533	1.00139	0.748246	0.717695	0.0001	5
4.608	0.997533	1.00139	0.747557	0.717622	0.0001	5
4.609	0.997532	1.00139	0.746869	0.71755	0.0001	5
4.61	0.997532	1.00139	0.746181	0.717477	0.0001	5
4.611	0.997531	1.00139	0.745494	0.717404	0.0001	5
4.612	0.997531	1.00139	0.744807	0.717332	0.0001	5
4.613	0.99753	1.00139	0.74412	0.717259	0.0001	5
4.614	0.997529	1.00139	0.743434	0.717187	0.0001	5
4.615	0.997529	1.00139	0.742749	0.717114	0.0001	5
4.616	0.997528	1.00139	0.742063	0.717042	0.0001	5
4.617	0.997528	1.00139	0.741379	0.716969	0.0001	5
4.618	0.997527	1.00139	0.740695	0.716896	0.0001	5
4.619	0.997527	1.0014	0.740011	0.716824	0.0001	5
4.62	0.997526	1.0014	0.739327	0.716751	0.0001	5
4.621	0.997526	1.0014	0.738645	0.716679	0.0001	5
4.622	0.997525	1.0014	0.737962	0.716606	0.0001	5
4.623	0.997525	1.0014	0.73728	0.716534	0.0001	5
4.624	0.997524	1.0014	0.736599	0.716461	0.0001	5
4.625	0.997524	1.0014	0.735918	0.716389	0.0001	5
4.626	0.997523	1.0014	0.735237	0.716316	0.0001	5
4.627	0.997523	1.0014	0.734557	0.716244	0.0001	5
4.628	0.997522	1.0014	0.733877	0.716171	0.0001	5
4.629	0.997521	1.0014	0.733198	0.716099	0.0001	5
4.63	0.997521	1.0014	0.732519	0.716026	0.0001	5
4.631	0.99752	1.0014	0.731841	0.715954	0.0001	5
4.632	0.99752	1.0014	0.731163	0.715882	0.0001	5
4.633	0.997519	1.0014	0.730486	0.715809	0.0001	5
4.634	0.997519	1.0014	0.729809	0.715737	0.0001	5
4.635	0.997518	1.0014	0.729132	0.715664	0.0001	5
4.636	0.997518	1.0014	0.728456	0.715592	0.0001	5
4.637	0.997517	1.0014	0.727781	0.71552	0.0001	5
4.638	0.997517	1.0014	0.727105	0.715447	0.0001	5
4.639	0.997516	1.0014	0.726431	0.715375	0.0001	5
4.64	0.997516	1.0014	0.725757	0.715302	0.0001	5
4.641	0.997515	1.0014	0.725083	0.71523	0.0001	5
4.642	0.997514	1.0014	0.724409	0.715158	0.0001	5
4.643	0.997514	1.0014	0.723736	0.715085	0.0001	5
4.644	0.997513	1.0014	0.723064	0.715013	0.0001	5
4.645	0.997513	1.0014	0.722392	0.714941	0.0001	5
4.646	0.997512	1.0014	0.72172	0.714868	0.0001	5
4.647	0.997512	1.0014	0.721049	0.714796	0.0001	5
4.648	0.997511	1.0014	0.720379	0.714724	0.0001	5
4.649	0.997511	1.0014	0.719709	0.714651	0.0001	5
4.65	0.99751	1.0014	0.719039	0.714579	0.0001	5
4.651	0.99751	1.00141	0.718369	0.714507	0.0001	5
4.652	0.997509	1.00141	0.717701	0.714435	0.0001	5
4.653	0.997509	1.00141	0.717032	0.714362	0.0001	5
4.654	0.997508	1.00141	0.716364	0.71429	0.0001	5
4.655	0.997508	1.00141	0.715697	0.714218	0.0001	5
4.656	0.997507	1.00141	0.71503	0.714146	0.0001	5
4.657	0.997506	1.00141	0.714363	0.714073	0.0001	5
4.658	0.997506	1.00141	0.713697	0.714001	0.0001	5
4.659	0.997505	1.00141	0.713031	0.713929	0.0001	5
4.66	0.997505	1.00141	0.712366	0.713857	0.0001	5
4.661	0.997504	1.00141	0.711701	0.713785	0.0001	5
4.662	0.997504	1.00141	0.711037	0.713712	0.0001	5
4.663	0.997503	1.00141	0.710373	0.71364	0.0001	5
4.664	0.997503	1.00141	0.70971	0.713568	0.0001	5
4.665	0.997502	1.00141	0.709047	0.713496	0.0001	5
4.666	0.997502	1.00141	0.708384	0.713424	0.0001	5
4.667	0.997501	1.00141	0.707722	0.713351	0.0001	5
4.668	0.997501	1.00141	0.70706	0.713279	0.0001	5
4.669	0.9975	1.00141	0.706399	0.713207	0.0001	5
4.67	0.9975	1.00141	0.705738	0.713135	0.0001	5
4.671	0.997499	1.00141	0.705078	0.713063	0.0001	5
4.672	0.997498	1.00141	0.704418	0.712991	0.0001	5
4.673	0.997498	1.00141	0.703759	0.712919	0.0001	5
4.674	0.997497	1.00141	0.7031	0.712847	0.0001	5
4.675	0.997497	1.00141	0.702441	0.712775	0.0001	5
4.676	0.997496	1.00141	0.701783	0.712702	0.0001	5
4.677	0.997496	1.00141	0.701126	0.71263	0.0001	5
4.678	0.997495	1.00141	0.700468	0.712558	0.0001	5
4.679	0.997495	1.00141	0.699812	0.712486	0.0001	5
4.68	0.997494	1.00141	0.699155	0.712414	0.0001	5
4.681	0.997494	1.00141	0.6985	0.712342	0.0001	5
4.682	0.997493	1.00141	0.697844	0.71227	0.0001	5
4.683	0.997493	1.00142	0.697189	0.712198	0.0001	5
4.684	0.997492	1.00142	0.696535	0.712126	0.0001	5
4.685	0.997491	1.00142	0.695881	0.712054	0.0001	5
4.686	0.997491	1.00142	0.695227	0.711982	0.0001	5
4.687	0.99749	1.00142	0.694574	0.71191	0.0001	5
4.688	0.99749	1.00142	0.693921	0.711838	0.0001	5
4.689	0.997489	1.00142	0.693269	0.711766	0.0001	5
4.69	0.997489	1.00142	0.692617	0.711694	0.0001	5
4.691	0.997488	1.00142	0.691966	0.711622	0.0001	5
4.692	0.997488	1.00142	0.691315	0.71155	0.0001	5
4.693	0.997487	1.00142	0.690665	0.711478	0.0001	5
4.694	0.997487	1.00142	0.690015	0.711406	0.0001	5
4.695	0.997486	1.00142	0.689365	0.711335	0.0001	5
4.696	0.997486	1.00142	0.688716	0.711263	0.0001	5
4.697	0.997485	1.00142	0.688067	0.711191	0.0001	5
4.698	0.997485	1.00142	0.687419	0.711119	0.0001	5
4.699	0.997484	1.00142	0.686771	0.711047	0.0001	5
4.7	0.997483	1.00142	0.686124	0.710975	0.0001	5
4.701	0.997483	1.00142	0.685477	0.710903	0.0001	5
4.702	0.997482	1.00142	0.684831	0.710831	0.0001	5
4.703	0.997482	1.00142	0.684185	0.710759	0.0001	5
4.704	0.997481	1.00142	0.683539	0.710688	0.0001	5
4.705	0.997481	1.00142	0.682894	0.710616	0.0001	5
4.706	0.99748	1.00142	0.682249	0.710544	0.0001	5
4.707	0.99748	1.00142	0.681605	0.710472	0.0001	5
4.708	0.997479	1.00142	0.680962	0.7104	0.0001	5
4.709	0.997479	1.00142	0.680318	0.710328	0.0001	5
4.71	0.997478	1.00142	0.679675	0.710257	0.0001	5
4.711	0.997478	1.00142	0.679033	0.710185	0.0001	5
4.712	0.997477	1.00142	0.678391	0.710113	0.0001	5
4.713	0.997476	1.00142	0.677749	0.710041	0.0001	5
4.714	0.997476	1.00142	0.677108	0.709969	0.0001	5
4.715	0.997475	1.00143	0.676468	0.709898	0.0001	5
4.716	0.997475	1.00143	0.675827	0.709826	0.0001	5
4.717	0.997474	1.00143	0.675188	0.709754	0.0001	5
4.718	0.997474	1.00143	0.674548	0.709682	0.0001	5
4.719	0.997473	1.00143	0.67391	0.709611	0.0001	5
4.72	0.997473	1.00143	0.673271	0.709539	0.0001	5
4.721	0.997472	1.00143	0.672633	0.709467	0.0001	5
4.722	0.997472	1.00143	0.671996	0.709396	0.0001	5
4.723	0.997471	1.00143	0.671359	0.709324	0.0001	5
4.724	0.997471	1.00143	0.670722	0.709252	0.0001	5
4.725	0.99747	1.00143	0.670086	0.70918	0.0001	5
4.726	0.99747	1.00143	0.66945	0.709109	0.0001	5
4.727	0.997469	1.00143	0.668815	0.709037	0.0001	5
4.728	0.997468	1.00143	0.66818	0.708965	0.0001	5
4.729	0.997468	1.00143	0.667545	0.708894	0.0001	5
4.73	0.997467	1.00143	0.666911	0.708822	0.0001	5
4.731	0.997467	1.00143	0.666278	0.70875	0.0001	5
4.732	0.997466	1.00143	0.665645	0.708679	0.0001	5
4.733	0.997466	1.00143	0.665012	0.708607	0.0001	5
4.734	0.997465	1.00143	0.66438	0.708536	0.0001	5
4.735	0.997465	1.00143	0.663748	0.708464	0.0001	5
4.736	0.997464	1.00143	0.663117	0.708392	0.0001	5
4.737	0.997464	1.00143	0.662486	0.708321	0.0001	5
4.738	0.997463	1.00143	0.661856	0.708249	0.0001	5
4.739	0.997463	1.00143	0.661226	0.708178	0.0001	5
4.74	0.997462	1.00143	0.660596	0.708106	0.0001	5
4.741	0.997461	1.00143	0.659967	0.708035	0.0001	5
4.742	0.997461	1.00143	0.659338	0.707963	0.0001	5
4.743	0.99746	1.00143	0.65871	0.707891	0.0001	5
4.744	0.99746	1.00143	0.658082	0.70782	0.0001	5
4.745	0.997459	1.00143	0.657455	0.707748	0.0001	5
4.746	0.997459	1.00143	0.656828	0.707677	0.0001	5
4.747	0.997458	1.00143	0.656202	0.707605	0.0001	5
4.748	0.997458	1.00144	0.655576	0.707534	0.0001	5
4.749	0.997457	1.00144	0.65495	0.707462	0.0001	5
4.75	0.997457	1.00144	0.654325	0.707391	0.0001	5
4.751	0.997456	1.00144	0.6537	0.707319	0.0001	5
4.752	0.997456	1.00144	0.653076	0.707248	0.0001	5
4.753	0.997455	1.00144	0.652452	0.707176	0.0001	5
4.754	0.997455	1.00144	0.651829	0.707105	0.0001	5
4.755	0.997454	1.00144	0.651206	0.707034	0.0001	5
4.756	0.997453	1.00144	0.650584	0.706962	0.0001	5
4.757	0.997453	1.00144	0.649962	0.706891	0.0001	5
4.758	0.997452	1.00144	0.64934	0.706819	0.0001	5
4.759	0.997452	1.00144	0.648719	0.706748	0.0001	5
4.76	0.997451	1.00144	0.648098	0.706676	0.0001	5
4.761	0.997451	1.00144	0.647478	0.706605	0.0001	5
4.762	0.99745	1.00144	0.646858	0.706534	0.0001	5
4.763	0.99745	1.00144	0.646239	0.706462	0.0001	5
4.764	0.997449	1.00144	0.64562	0.706391	0.0001	5
4.765	0.997449	1.00144	0.645001	0.70632	0.0001	5
4.766	0.997448	1.00144	0.644383	0.706248	0.0001	5
4.767	0.997448	1.00144	0.643766	0.706177	0.0001	5
4.768	0.997447	1.00144	0.643149	0.706105	0.0001	5
4.769	0.997447	1.00144	0.642532	0.706034	0.0001	5
4.77	0.997446	1.00144	0.641916	0.705963	0.0001	5
4.771	0.997445	1.00144	0.6413	0.705891	0.0001	5
4.772	0.997445	1.00144	0.640684	0.70582	0.0001	5
4.773	0.997444	1.00144	0.640069	0.705749	0.0001	5
4.774	0.997444	1.00144	0.639455	0.705678	0.0001	5
4.775	0.997443	1.00144	0.638841	0.705606	0.0001	5
4.776	0.997443	1.00144	0.638227	0.705535	0.0001	5
4.777	0.997442	1.00144	0.637614	0.705464	0.0001	5
4.778	0.997442	1.00144	0.637001	0.705392	0.0001	5
4.779	0.997441	1.00144	0.636389	0.705321	0.0001	5
4.78	0.997441	1.00145	0.635777	0.70525	0.0001	5
4.781	0.99744	1.00145	0.635165	0.705179	0.0001	5
4.782	0.99744	1.00145	0.634554	0.705107	0.0001	5
4.783	0.997439	1.00145	0.633944	0.705036	0.0001	5
4.784	0.997438	1.00145	0.633334	0.704965	0.0001	5
4.785	0.997438	1.00145	0.632724	0.704894	0.0001	5
4.786	0.997437	1.00145	0.632115	0.704823	0.0001	5
4.787	0.997437	1.00145	0.631506	0.704751	0.0001	5
4.788	0.997436	1.00145	0.630898	0.70468	0.0001	5
4.789	0.997436	1.00145	0.63029	0.704609	0.0001	5
4.79	0.997435	1.00145	0.629682	0.704538	0.0001	5
4.791	0.997435	1.00145	0.629075	0.704467	0.0001	5
4.792	0.997434	1.00145	0.628469	0.704396	0.0001	5
4.793	0.997434	1.00145	0.627862	0.704324	0.0001	5
4.794	0.997433	1.00145	0.627257	0.704253	0.0001	5
4.795	0.997433	1.00145	0.626651	0.704182	0.0001	5
4.796	0.997432	1.00145	0.626046	0.704111	0.0001	5
4.797	0.997432	1.00145	0.625442	0.70404	0.0001	5
4.798	0.997431	1.00145	0.624838	0.703969	0.0001	5
4.799	0.99743	1.00145	0.624235	0.703898	0.0001	5
4.8	0.99743	1.00145	0.623631	0.703827	0.0001	5
4.801	0.997429	1.00145	0.623029	0.703756	0.0001	5
4.802	0.997429	1.00145	0.622427	0.703684	0.0001	5
4.803	0.997428	1.00145	0.621825	0.703613	0.0001	5
4.804	0.997428	1.00145	0.621223	0.703542	0.0001	5
4.805	0.997427	1.00145	0.620622	0.703471	0.0001	5
4.806	0.997427	1.00145	0.620022	0.7034	0.0001	5
4.807	0.997426	1.00145	0.619422	0.703329	0.0001	5
4.808	0.997426	1.00145	0.618822	0.703258	0.0001	5
4.809	0.997425	1.00145	0.618223	0.703187	0.0001	5
4.81	0.997425	1.00145	0.617624	0.703116	0.0001	5
4.811	0.997424	1.00145	0.617026	0.703045	0.0001	5
4.812	0.997423	1.00146	0.616428	0.702974	0.0001	5
4.813	0.997423	1.00146	0.615831	0.702903	0.0001	5
4.814	0.997422	1.00146	0.615234	0.702832	0.0001	5
